task_id,date_field,vendor,project_code,miles,unit_price,amount_currency,currency,hours
2387,Mar-27-2026,Global CAD Solutions,OH-EXPANSION,38.3,41.7,$,£,53
2388,Jan-02-2026,Continental Drafting Ltd.,OH-EXPANSION,23.4,42.07,$,€,32
2389,Feb-16-2026,Southfield GIS Inc.,NC-RING,8.7,38.27,$,€,12
2390,Mar-27-2026,Southfield GIS Inc.,PA-DARK-FIBER,18.6,38.59,$,€,26
2391,Jan-15-2026,Global CAD Solutions,PA-DARK-FIBER,12.1,40.49,$,€,16
2392,Feb-17-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,23.6,41.5,$,£,33
2393,Mar-26-2026,Global CAD Solutions,VA-METRO-ROUTE,22.1,38.32,$,£,30
2394,Jan-05-2026,Global CAD Solutions,TX-LONG-HAUL,8.5,38.23,$,£,11
2395,Feb-15-2026,Southfield GIS Inc.,PA-DARK-FIBER,8.0,38.62,$,€,11
2396,Mar-21-2026,Continental Drafting Ltd.,NC-RING,8.9,39.53,$,€,12
2397,Jan-26-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,11.7,42.02,$,€,16
2398,Feb-07-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,20.6,39.62,$,$,28
2399,Mar-18-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,14.7,38.82,$,€,20
2400,Jan-08-2026,Continental Drafting Ltd.,NC-RING,12.6,38.94,$,$,17
2401,Feb-02-2026,Southfield GIS Inc.,TX-LONG-HAUL,22.1,38.7,$,£,30
2402,Mar-14-2026,Global CAD Solutions,OH-EXPANSION,15.0,39.57,$,£,21
2403,Jan-16-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,14.8,39.16,$,£,20
2404,Feb-07-2026,Continental Drafting Ltd.,PA-DARK-FIBER,27.7,39.38,$,£,38
2405,Mar-19-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,24.8,39.56,$,$,34
2406,Jan-17-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,21.2,39.75,$,€,29
2407,Feb-07-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,24.3,41.12,$,£,34
2408,Mar-15-2026,Southfield GIS Inc.,VA-METRO-ROUTE,14.8,38.19,$,€,20
2409,Jan-12-2026,Southfield GIS Inc.,FL-BACKHAUL,17.3,38.38,$,$,24
2410,Feb-16-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,35.1,41.8,$,$,49
2411,Mar-08-2026,Continental Drafting Ltd.,TX-LONG-HAUL,36.4,39.07,$,€,50
2412,Jan-09-2026,Southfield GIS Inc.,OH-EXPANSION,10.8,39.89,$,€,15
2413,Feb-08-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,9.5,38.1,$,€,13
2414,Mar-26-2026,Southfield GIS Inc.,TX-LONG-HAUL,29.6,39.83,$,$,41
2415,Jan-08-2026,Continental Drafting Ltd.,FL-BACKHAUL,38.1,39.59,$,£,53
2416,Feb-27-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,33.7,42.04,$,£,47
2417,Mar-24-2026,Dominion Aluminum & Fasteners,NC-RING,25.4,38.8,$,£,35
2418,Jan-24-2026,Southfield GIS Inc.,NC-RING,15.0,39.01,$,£,21
2419,Feb-26-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,22.2,41.1,$,€,31
2420,Mar-15-2026,Southfield GIS Inc.,NC-RING,24.6,41.65,$,£,34
2421,Jan-12-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,29.6,40.48,$,€,41
2422,Feb-13-2026,Global CAD Solutions,OH-EXPANSION,20.1,38.92,$,£,28
2423,Mar-09-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,32.6,41.68,$,£,45
2424,Jan-08-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,20.1,39.81,$,$,28
2425,Feb-15-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,36.5,39.36,$,€,51
2426,Mar-13-2026,Southfield GIS Inc.,FL-BACKHAUL,25.9,42.22,$,£,36
2427,Jan-22-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,35.6,42.13,$,$,49
2428,Feb-10-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,12.6,38.07,$,€,17
2429,Mar-19-2026,Southfield GIS Inc.,NC-RING,12.7,39.69,$,$,17
2430,Jan-02-2026,Southfield GIS Inc.,NC-RING,33.2,42.45,$,€,46
2431,Feb-22-2026,Southfield GIS Inc.,PA-DARK-FIBER,28.2,40.71,$,£,39
2432,Mar-04-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,18.7,39.16,$,£,26
2433,Jan-02-2026,Continental Drafting Ltd.,FL-BACKHAUL,9.1,41.53,$,$,12
2434,Feb-19-2026,Continental Drafting Ltd.,FL-BACKHAUL,33.4,39.25,$,€,46
2435,Mar-22-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,31.8,40.55,$,€,44
2436,Jan-26-2026,Global CAD Solutions,NC-RING,38.6,39.13,$,€,54
2437,Feb-07-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,25.4,38.97,$,£,35
2438,Mar-01-2026,Southfield GIS Inc.,VA-METRO-ROUTE,31.8,38.8,$,$,44
2439,Jan-07-2026,Global CAD Solutions,PA-DARK-FIBER,37.5,40.35,$,£,52
2440,Feb-25-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,18.8,42.24,$,£,26
2441,Mar-20-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,13.3,39.29,$,$,18
2442,Jan-01-2026,Continental Drafting Ltd.,PA-DARK-FIBER,39.1,42.19,$,$,54
2443,Feb-07-2026,Global CAD Solutions,PA-DARK-FIBER,38.4,38.79,$,$,53
2444,Mar-18-2026,Southfield GIS Inc.,FL-BACKHAUL,16.0,40.47,$,$,22
2445,Jan-23-2026,Continental Drafting Ltd.,PA-DARK-FIBER,14.4,38.89,$,$,20
2446,Feb-03-2026,Continental Drafting Ltd.,NC-RING,14.0,40.96,$,$,19
2447,Mar-17-2026,Southfield GIS Inc.,TX-LONG-HAUL,18.8,38.75,$,£,26
2448,Jan-28-2026,Continental Drafting Ltd.,NC-RING,8.1,39.6,$,$,11
2449,Feb-18-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,13.3,39.49,$,€,18
2450,Mar-25-2026,Global CAD Solutions,FL-BACKHAUL,18.6,42.46,$,€,26
2451,Jan-12-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,14.4,40.95,$,€,20
2452,Feb-17-2026,Global CAD Solutions,TX-LONG-HAUL,11.4,41.79,$,£,15
2453,Mar-21-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,26.5,38.91,$,£,37
2454,Jan-04-2026,Dominion Aluminum & Fasteners,NC-RING,34.2,42.25,$,£,47
2455,Feb-23-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,39.4,42.08,$,$,55
2456,Mar-17-2026,Global CAD Solutions,PA-DARK-FIBER,27.4,41.97,$,$,38
2457,Jan-04-2026,Southfield GIS Inc.,PA-DARK-FIBER,12.2,38.55,$,£,17
2458,Feb-14-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,29.0,42.22,$,£,40
2459,Mar-19-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,21.1,39.72,$,£,29
2460,Jan-01-2026,Global CAD Solutions,OH-EXPANSION,16.2,41.25,$,€,22
2461,Feb-15-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,21.2,38.85,$,$,29
2462,Mar-13-2026,Global CAD Solutions,NC-RING,14.0,39.83,$,£,19
2463,Jan-14-2026,Continental Drafting Ltd.,NC-RING,36.7,42.01,$,£,51
2464,Feb-12-2026,Continental Drafting Ltd.,TX-LONG-HAUL,27.4,42.16,$,£,38
2465,Mar-19-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,25.2,40.85,$,$,35
2466,Jan-05-2026,Global CAD Solutions,TX-LONG-HAUL,24.0,40.13,$,£,33
2467,Feb-02-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,18.4,39.56,$,$,25
2468,Mar-20-2026,Global CAD Solutions,TX-LONG-HAUL,15.0,40.39,$,€,21
2469,Jan-01-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,23.9,40.87,$,£,33
2470,Feb-22-2026,Continental Drafting Ltd.,TX-LONG-HAUL,27.8,40.1,$,£,38
2471,Mar-26-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,9.6,42.09,$,£,13
2472,Jan-16-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,8.5,38.16,$,€,11
2473,Feb-15-2026,Southfield GIS Inc.,OH-EXPANSION,27.2,42.0,$,€,38
2474,Mar-09-2026,Continental Drafting Ltd.,OH-EXPANSION,22.8,39.11,$,€,31
2475,Jan-19-2026,Global CAD Solutions,PA-DARK-FIBER,26.7,39.4,$,€,37
2476,Feb-20-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,15.0,40.09,$,$,21
2477,Mar-11-2026,Southfield GIS Inc.,NC-RING,22.6,40.57,$,€,31
2478,Jan-20-2026,Continental Drafting Ltd.,NC-RING,36.1,42.04,$,£,50
2479,Feb-11-2026,Southfield GIS Inc.,VA-METRO-ROUTE,29.9,38.71,$,€,41
2480,Mar-26-2026,Global CAD Solutions,FL-BACKHAUL,39.8,40.29,$,€,55
2481,Jan-08-2026,Continental Drafting Ltd.,FL-BACKHAUL,38.1,41.27,$,£,53
2482,Feb-12-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,8.7,41.8,$,£,12
2483,Mar-18-2026,Continental Drafting Ltd.,PA-DARK-FIBER,12.0,42.2,$,€,16
2484,Jan-20-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,16.4,38.69,$,£,22
2485,Feb-02-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,14.4,40.23,$,£,20
2486,Mar-05-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,14.6,40.35,$,€,20
2487,Jan-09-2026,Continental Drafting Ltd.,TX-LONG-HAUL,18.6,39.51,$,£,26
2488,Feb-26-2026,Southfield GIS Inc.,OH-EXPANSION,15.7,39.53,$,€,21
2489,Mar-07-2026,Southfield GIS Inc.,OH-EXPANSION,9.2,42.38,$,£,12
2490,Jan-02-2026,Continental Drafting Ltd.,OH-EXPANSION,27.1,40.61,$,£,37
2491,Feb-08-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,15.1,41.84,$,€,21
2492,Mar-11-2026,Southfield GIS Inc.,NC-RING,33.5,39.84,$,€,46
2493,Jan-25-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,16.4,41.99,$,$,22
2494,Feb-28-2026,Continental Drafting Ltd.,TX-LONG-HAUL,26.5,39.2,$,$,37
2495,Mar-17-2026,Global CAD Solutions,VA-METRO-ROUTE,36.9,38.77,$,£,51
2496,Jan-15-2026,Global CAD Solutions,FL-BACKHAUL,20.1,38.84,$,£,28
2497,Feb-18-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,14.2,39.44,$,€,19
2498,Mar-07-2026,Southfield GIS Inc.,OH-EXPANSION,26.0,42.12,$,€,36
2499,Jan-04-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,15.5,42.34,$,£,21
2500,Feb-21-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,37.0,40.01,$,£,51
2501,Mar-08-2026,Continental Drafting Ltd.,NC-RING,19.0,41.23,$,£,26
2502,Jan-17-2026,Southfield GIS Inc.,OH-EXPANSION,15.3,40.83,$,£,21
2503,Feb-01-2026,Southfield GIS Inc.,PA-DARK-FIBER,9.9,40.99,$,$,13
2504,Mar-15-2026,Continental Drafting Ltd.,NC-RING,16.5,41.17,$,£,23
2505,Jan-11-2026,Southfield GIS Inc.,OH-EXPANSION,11.7,40.72,$,€,16
2506,Feb-25-2026,Southfield GIS Inc.,OH-EXPANSION,12.9,38.92,$,€,18
2507,Mar-05-2026,Southfield GIS Inc.,OH-EXPANSION,37.7,40.84,$,£,52
2508,Jan-18-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,32.5,39.55,$,€,45
2509,Feb-20-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,37.1,41.49,$,€,51
2510,Mar-20-2026,Continental Drafting Ltd.,FL-BACKHAUL,30.1,39.4,$,$,42
2511,Jan-08-2026,Southfield GIS Inc.,NC-RING,39.0,39.0,$,£,54
2512,Feb-07-2026,Global CAD Solutions,FL-BACKHAUL,26.5,39.45,$,€,37
2513,Mar-02-2026,Southfield GIS Inc.,VA-METRO-ROUTE,11.4,40.36,$,$,15
2514,Jan-11-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,29.5,40.0,$,€,41
2515,Feb-09-2026,Global CAD Solutions,PA-DARK-FIBER,38.0,40.4,$,$,53
2516,Mar-16-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,25.1,41.79,$,€,35
2517,Jan-08-2026,Continental Drafting Ltd.,OH-EXPANSION,8.7,41.15,$,€,12
2518,Feb-26-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,19.8,41.28,$,£,27
2519,Mar-20-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,21.2,42.4,$,$,29
2520,Jan-15-2026,Global CAD Solutions,NC-RING,13.2,41.46,$,£,18
2521,Feb-05-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,24.7,38.6,$,$,34
2522,Mar-05-2026,Global CAD Solutions,TX-LONG-HAUL,17.0,41.07,$,$,23
2523,Jan-02-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,12.4,38.48,$,£,17
2524,Feb-26-2026,Continental Drafting Ltd.,OH-EXPANSION,18.4,41.64,$,$,25
2525,Mar-17-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,9.4,41.68,$,€,13
2526,Jan-05-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,23.2,42.04,$,€,32
2527,Feb-24-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,28.4,41.15,$,£,39
2528,Mar-17-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,30.9,38.07,$,$,43
2529,Jan-27-2026,Dominion Aluminum & Fasteners,NC-RING,14.7,41.82,$,£,20
2530,Feb-25-2026,Southfield GIS Inc.,VA-METRO-ROUTE,37.2,42.47,$,€,52
2531,Mar-01-2026,Southfield GIS Inc.,FL-BACKHAUL,32.4,42.39,$,£,45
2532,Jan-03-2026,Global CAD Solutions,OH-EXPANSION,33.5,42.09,$,£,46
2533,Feb-16-2026,Continental Drafting Ltd.,OH-EXPANSION,33.0,38.87,$,$,46
2534,Mar-19-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,29.1,39.24,$,£,40
2535,Jan-20-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,37.3,38.51,$,€,52
2536,Feb-24-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,18.6,41.41,$,$,26
2537,Mar-19-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,10.1,40.76,$,€,14
2538,Jan-15-2026,Continental Drafting Ltd.,NC-RING,33.9,39.91,$,$,47
2539,Feb-24-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,22.5,41.18,$,£,31
2540,Mar-18-2026,Continental Drafting Ltd.,PA-DARK-FIBER,31.5,40.63,$,€,44
2541,Jan-12-2026,Continental Drafting Ltd.,TX-LONG-HAUL,29.0,40.01,$,£,40
2542,Feb-09-2026,Global CAD Solutions,VA-METRO-ROUTE,38.6,38.98,$,$,54
2543,Mar-21-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,25.0,40.87,$,€,35
2544,Jan-22-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,29.1,40.83,$,$,40
2545,Feb-22-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,28.9,39.58,$,€,40
2546,Mar-17-2026,Southfield GIS Inc.,VA-METRO-ROUTE,23.7,40.04,$,€,33
2547,Jan-18-2026,Continental Drafting Ltd.,NC-RING,39.9,38.54,$,$,55
2548,Feb-20-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,15.2,39.02,$,£,21
2549,Mar-10-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,19.7,39.01,$,£,27
2550,Jan-14-2026,Global CAD Solutions,TX-LONG-HAUL,31.5,39.62,$,$,44
2551,Feb-10-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,19.8,41.21,$,$,27
2552,Mar-15-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,21.9,38.04,$,€,30
2553,Jan-18-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,15.2,41.97,$,£,21
2554,Feb-26-2026,Dominion Aluminum & Fasteners,NC-RING,30.8,42.2,$,€,43
2555,Mar-12-2026,Global CAD Solutions,VA-METRO-ROUTE,16.4,39.06,$,$,22
2556,Jan-10-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,18.1,41.7,$,$,25
2557,Feb-17-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,24.2,38.71,$,€,33
2558,Mar-16-2026,Southfield GIS Inc.,FL-BACKHAUL,9.8,41.64,$,$,13
2559,Jan-21-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,13.2,42.23,$,€,18
2560,Feb-23-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,25.5,42.5,$,€,35
2561,Mar-17-2026,Southfield GIS Inc.,PA-DARK-FIBER,11.8,40.12,$,$,16
2562,Jan-15-2026,Continental Drafting Ltd.,TX-LONG-HAUL,24.4,41.93,$,£,34
2563,Feb-16-2026,Southfield GIS Inc.,FL-BACKHAUL,21.5,40.84,$,€,30
2564,Mar-10-2026,Global CAD Solutions,VA-METRO-ROUTE,35.7,41.04,$,$,49
2565,Jan-07-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,16.5,38.44,$,€,23
2566,Feb-07-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,35.0,42.39,$,$,49
2567,Mar-27-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,14.4,38.35,$,€,20
2568,Jan-08-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,29.7,41.67,$,€,41
2569,Feb-11-2026,Southfield GIS Inc.,NC-RING,33.8,42.4,$,€,47
2570,Mar-04-2026,Southfield GIS Inc.,OH-EXPANSION,10.9,40.84,$,$,15
2571,Jan-05-2026,Southfield GIS Inc.,VA-METRO-ROUTE,36.9,41.27,$,€,51
2572,Feb-18-2026,Southfield GIS Inc.,OH-EXPANSION,10.4,42.25,$,£,14
2573,Mar-28-2026,Continental Drafting Ltd.,PA-DARK-FIBER,39.6,41.31,$,£,55
2574,Jan-03-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,15.1,40.25,$,$,21
2575,Feb-10-2026,Continental Drafting Ltd.,NC-RING,9.8,40.17,$,£,13
2576,Mar-28-2026,Southfield GIS Inc.,NC-RING,26.0,41.49,$,€,36
2577,Jan-15-2026,Global CAD Solutions,VA-METRO-ROUTE,38.5,41.59,$,€,53
2578,Feb-02-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,35.1,42.49,$,£,49
2579,Mar-05-2026,Global CAD Solutions,FL-BACKHAUL,26.6,41.91,$,$,37
2580,Jan-05-2026,Global CAD Solutions,TX-LONG-HAUL,14.2,40.49,$,£,19
2581,Feb-11-2026,Continental Drafting Ltd.,TX-LONG-HAUL,11.8,39.2,$,£,16
2582,Mar-23-2026,Southfield GIS Inc.,OH-EXPANSION,36.2,41.44,$,£,50
2583,Jan-14-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,8.5,42.25,$,€,11
2584,Feb-23-2026,Global CAD Solutions,FL-BACKHAUL,28.3,38.93,$,£,39
2585,Mar-14-2026,Southfield GIS Inc.,FL-BACKHAUL,13.7,39.78,$,$,19
2586,Jan-11-2026,Dominion Aluminum & Fasteners,NC-RING,35.1,42.45,$,$,49
2587,Feb-26-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,38.7,41.02,$,£,54
2588,Mar-04-2026,Global CAD Solutions,PA-DARK-FIBER,30.4,38.07,$,£,42
2589,Jan-26-2026,Continental Drafting Ltd.,PA-DARK-FIBER,21.8,41.04,$,€,30
2590,Feb-05-2026,Continental Drafting Ltd.,PA-DARK-FIBER,30.9,39.94,$,$,43
2591,Mar-15-2026,Global CAD Solutions,NC-RING,38.0,38.09,$,€,53
2592,Jan-18-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,36.2,40.14,$,$,50
2593,Feb-24-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,25.6,38.67,$,£,35
2594,Mar-05-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,32.8,39.9,$,£,45
2595,Jan-01-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,9.7,40.97,$,€,13
2596,Feb-16-2026,Global CAD Solutions,PA-DARK-FIBER,26.2,41.64,$,£,36
2597,Mar-13-2026,Continental Drafting Ltd.,FL-BACKHAUL,31.3,41.21,$,£,43
2598,Jan-18-2026,Global CAD Solutions,VA-METRO-ROUTE,39.7,41.98,$,€,55
2599,Feb-24-2026,Global CAD Solutions,TX-LONG-HAUL,11.3,38.95,$,$,15
2600,Mar-03-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,19.5,39.54,$,€,27
2601,Jan-23-2026,Continental Drafting Ltd.,OH-EXPANSION,19.8,42.22,$,$,27
2602,Feb-08-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,22.1,39.17,$,€,30
2603,Mar-27-2026,Southfield GIS Inc.,NC-RING,31.8,39.46,$,€,44
2604,Jan-11-2026,Southfield GIS Inc.,OH-EXPANSION,25.6,40.39,$,$,35
2605,Feb-26-2026,Continental Drafting Ltd.,PA-DARK-FIBER,32.9,38.41,$,$,46
2606,Mar-26-2026,Dominion Aluminum & Fasteners,NC-RING,24.5,38.07,$,€,34
2607,Jan-12-2026,Southfield GIS Inc.,OH-EXPANSION,12.8,40.21,$,$,17
2608,Feb-05-2026,Southfield GIS Inc.,FL-BACKHAUL,20.0,39.66,$,€,28
2609,Mar-28-2026,Global CAD Solutions,VA-METRO-ROUTE,28.7,41.83,$,€,40
2610,Jan-02-2026,Continental Drafting Ltd.,NC-RING,21.6,38.89,$,£,30
2611,Feb-22-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,29.0,38.08,$,€,40
2612,Mar-11-2026,Dominion Aluminum & Fasteners,NC-RING,16.1,40.9,$,€,22
2613,Jan-23-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,10.4,38.25,$,€,14
2614,Feb-17-2026,Continental Drafting Ltd.,TX-LONG-HAUL,25.1,42.25,$,£,35
2615,Mar-09-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,10.6,40.62,$,€,14
2616,Jan-02-2026,Dominion Aluminum & Fasteners,NC-RING,35.2,38.84,$,£,49
2617,Feb-18-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,34.2,41.03,$,£,47
2618,Mar-06-2026,Southfield GIS Inc.,OH-EXPANSION,37.8,41.92,$,£,52
2619,Jan-02-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,29.6,39.8,$,£,41
2620,Feb-20-2026,Southfield GIS Inc.,VA-METRO-ROUTE,30.8,38.16,$,£,43
2621,Mar-14-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,32.0,40.26,$,$,44
2622,Jan-04-2026,Southfield GIS Inc.,NC-RING,28.3,42.13,$,£,39
2623,Feb-12-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,32.5,40.62,$,£,45
2624,Mar-18-2026,Global CAD Solutions,FL-BACKHAUL,14.7,40.18,$,€,20
2625,Jan-27-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,26.9,39.1,$,£,37
2626,Feb-14-2026,Global CAD Solutions,OH-EXPANSION,26.8,38.16,$,€,37
2627,Mar-03-2026,Southfield GIS Inc.,TX-LONG-HAUL,15.4,40.76,$,$,21
2628,Jan-06-2026,Continental Drafting Ltd.,OH-EXPANSION,39.6,38.75,$,€,55
2629,Feb-28-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,31.6,38.44,$,€,44
2630,Mar-23-2026,Southfield GIS Inc.,NC-RING,17.4,40.09,$,€,24
2631,Jan-18-2026,Global CAD Solutions,VA-METRO-ROUTE,26.2,38.3,$,€,36
2632,Feb-25-2026,Southfield GIS Inc.,NC-RING,20.7,41.38,$,£,28
2633,Mar-06-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,17.2,42.36,$,€,24
2634,Jan-06-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,27.5,39.12,$,$,38
2635,Feb-22-2026,Global CAD Solutions,PA-DARK-FIBER,11.6,38.63,$,€,16
2636,Mar-24-2026,Global CAD Solutions,FL-BACKHAUL,11.4,40.9,$,€,15
2637,Jan-20-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,26.6,40.98,$,$,37
2638,Feb-16-2026,Southfield GIS Inc.,TX-LONG-HAUL,10.5,41.72,$,$,14
2639,Mar-07-2026,Southfield GIS Inc.,TX-LONG-HAUL,34.1,38.47,$,€,47
2640,Jan-05-2026,Southfield GIS Inc.,FL-BACKHAUL,28.9,38.58,$,$,40
2641,Feb-15-2026,Global CAD Solutions,TX-LONG-HAUL,29.1,42.5,$,€,40
2642,Mar-26-2026,Continental Drafting Ltd.,FL-BACKHAUL,31.7,39.94,$,£,44
2643,Jan-27-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,17.5,41.82,$,£,24
2644,Feb-01-2026,Global CAD Solutions,OH-EXPANSION,26.6,40.22,$,$,37
2645,Mar-23-2026,Global CAD Solutions,OH-EXPANSION,22.5,38.63,$,$,31
2646,Jan-22-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,12.5,40.54,$,£,17
2647,Feb-04-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,10.0,41.46,$,€,14
2648,Mar-06-2026,Southfield GIS Inc.,OH-EXPANSION,24.1,38.89,$,€,33
2649,Jan-24-2026,Global CAD Solutions,TX-LONG-HAUL,12.8,38.48,$,$,17
2650,Feb-19-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,26.5,40.09,$,€,37
2651,Mar-07-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,26.7,39.82,$,£,37
2652,Jan-12-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,34.3,38.97,$,$,48
2653,Feb-07-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,14.0,39.73,$,$,19
2654,Mar-10-2026,Southfield GIS Inc.,NC-RING,17.7,38.32,$,£,24
2655,Jan-18-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,36.6,40.78,$,€,51
2656,Feb-25-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,9.4,40.99,$,€,13
2657,Mar-14-2026,Continental Drafting Ltd.,PA-DARK-FIBER,28.6,39.36,$,$,40
2658,Jan-11-2026,Global CAD Solutions,FL-BACKHAUL,37.0,38.28,$,$,51
2659,Feb-24-2026,Southfield GIS Inc.,OH-EXPANSION,18.6,39.72,$,£,26
2660,Mar-15-2026,Continental Drafting Ltd.,NC-RING,36.5,39.12,$,£,51
2661,Jan-23-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,16.5,38.79,$,€,23
2662,Feb-10-2026,Continental Drafting Ltd.,FL-BACKHAUL,19.3,41.61,$,£,27
2663,Mar-16-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,35.8,38.58,$,£,50
